date,000300,000688,000922,000015,399989,931071,000069,930781,399975,399967,931066,930598,000819,950125,931637,399986,930633,931946
2023-10-04,,,,,,,,,,,,,,,-1.79,,,
2023-10-05,,,,,,,,,,,,,,,-0.51,,,
2023-10-06,,,,,,,,,,,,,,,1.97,,,
2023-10-09,-0.13,-0.07,-0.36,-0.22,-0.17,0.34,-0.42,-3.74,-0.96,0.61,0.53,-0.14,-0.28,-0.62,0.03,-0.61,-4.78,-1.64
2023-10-10,-0.75,-0.58,-0.99,-0.95,-1.61,-0.04,-0.69,0.69,-0.31,-0.34,-0.14,0.24,0.32,0.06,2.01,-0.3,-0.18,0.62
2023-10-11,0.28,1.29,-0.31,-0.31,3.29,1.61,0.76,0.8,-0.3,-1.09,-2.0,0.0,-0.88,1.48,1.73,-0.11,-1.13,-0.49
2023-10-12,0.95,0.73,1.01,0.78,0.47,-0.96,0.47,-0.83,1.11,-0.11,-0.19,1.51,2.78,3.48,1.7,1.37,0.84,0.67
2023-10-13,-1.05,-0.92,-0.13,0.06,0.36,-1.85,-0.87,-1.2,-0.96,-1.49,-1.56,-1.15,-1.7,-0.75,-2.5,0.02,-1.99,-0.82
2023-10-16,-1.0,-1.98,0.19,0.34,-2.02,-1.9,-1.26,-1.15,-0.24,-0.75,-0.83,-1.81,-1.22,-2.77,-1.47,-0.08,-1.5,-0.5
2023-10-17,0.35,0.93,0.19,0.03,-0.34,-0.13,0.1,-0.25,1.35,0.43,0.51,-0.37,-0.23,1.51,0.75,0.31,0.2,0.07
2023-10-18,-0.79,-1.41,-0.92,-0.74,-1.91,-1.89,-0.5,-1.84,-0.26,-1.67,-1.66,-2.1,-1.6,-1.55,-1.94,-0.25,-2.01,-0.48
2023-10-19,-2.13,0.04,-1.67,-1.61,-1.48,-0.38,-2.41,-0.24,-0.53,-0.93,-1.04,-1.14,-1.38,-0.2,-1.23,-2.28,-1.17,-3.06
2023-10-20,-0.65,-0.95,-0.52,-0.68,-1.3,-3.21,-0.86,-1.38,0.3,-1.56,-1.3,-0.27,0.42,-1.71,-1.38,-0.2,-0.48,-0.77
2023-10-23,-1.04,-2.51,-1.34,-1.11,-0.79,-2.11,-0.74,-2.4,-2.34,-0.93,-0.13,-3.45,-3.02,-2.12,,-0.68,-2.1,-0.71
2023-10-24,0.37,1.25,0.76,0.73,0.38,-0.46,0.28,2.28,3.16,0.47,0.8,2.26,1.97,4.38,-1.52,-0.66,1.37,1.15
2023-10-25,0.5,-0.23,0.89,0.69,-1.97,0.76,0.91,0.05,-0.07,1.5,1.44,0.74,0.64,-1.53,0.86,0.25,1.98,1.53
2023-10-26,0.28,0.08,0.48,0.55,1.27,0.13,0.44,0.33,-0.05,1.02,0.72,0.8,0.25,0.77,0.06,0.9,0.28,0.67
2023-10-27,1.37,1.48,0.4,0.31,4.13,0.63,2.61,0.95,0.4,0.93,0.47,1.8,1.67,1.64,1.6,-0.15,2.76,2.56
2023-10-30,0.6,1.89,-1.03,-1.42,3.27,2.26,0.89,1.94,-0.54,0.93,0.4,0.94,0.91,1.23,1.44,-1.66,0.98,2.22
2023-10-31,-0.31,-0.42,0.18,0.37,-0.87,-0.77,-0.26,0.1,0.26,-0.14,0.06,-0.32,-0.23,0.5,-1.67,0.24,-0.12,-0.27
2023-11-01,-0.04,-0.51,-0.12,-0.12,-0.8,-0.7,0.45,0.76,-0.16,-0.21,-0.54,0.24,-0.76,-1.05,-0.15,-0.02,-0.65,0.36
2023-11-02,-0.47,-1.15,0.16,0.26,-0.63,-0.77,-0.52,2.2,-0.75,-1.98,-1.87,-1.16,-1.18,-2.63,1.2,0.6,-0.86,-0.81
2023-11-03,0.84,1.8,-0.47,-0.6,0.83,2.71,0.99,0.4,1.1,1.84,1.63,1.39,0.21,2.65,3.7,-0.26,0.73,0.29
2023-11-06,1.35,1.69,-0.16,-0.5,2.86,2.88,1.09,4.78,3.95,1.3,1.32,2.01,0.48,1.27,4.56,0.04,1.14,-0.62
2023-11-07,-0.35,0.14,-0.05,0.08,-0.72,1.97,-0.46,0.15,0.54,-0.14,-0.25,0.11,-0.46,0.06,-0.63,-0.09,-1.0,0.3
2023-11-08,-0.24,0.92,-0.12,0.01,1.14,0.77,0.49,3.21,-1.08,-0.23,-0.16,-0.58,-0.92,2.79,0.44,-0.44,0.24,-0.4
2023-11-09,0.05,-0.65,0.66,0.81,-1.31,0.04,-0.47,-2.28,-0.36,-0.34,-0.22,-0.1,0.27,-1.28,-0.29,0.47,-0.27,0.09
2023-11-10,-0.73,-0.45,-0.36,-0.23,-0.29,-0.78,-0.66,-1.38,0.06,0.25,0.45,-0.32,-0.46,0.87,-2.89,-0.75,-0.81,0.29
2023-11-13,-0.2,0.76,0.18,0.19,-0.83,1.7,-0.89,0.99,-0.44,3.03,3.21,0.64,0.46,0.42,2.61,-0.46,0.47,-0.02
2023-11-14,0.07,0.87,-0.14,-0.36,0.49,1.09,-0.01,-0.21,1.24,0.73,0.71,0.06,-0.29,0.83,-1.38,0.27,0.1,0.48
2023-11-15,0.7,-0.24,0.49,0.44,0.66,0.24,0.77,-0.43,0.12,-0.26,-0.37,1.37,1.89,-1.82,3.86,0.44,0.33,-0.19
2023-11-16,-0.97,-1.67,-0.12,0.02,-1.79,-1.4,-1.11,0.63,-0.74,-0.93,-0.88,-1.4,-1.39,-2.03,-1.67,-0.12,-0.18,-0.72
2023-11-17,-0.12,0.48,-0.26,-0.34,0.41,1.14,0.16,0.49,0.31,-0.01,-0.04,0.56,0.43,1.2,-2.1,-0.58,-0.13,0.23
2023-11-20,0.23,0.14,0.25,0.17,1.06,0.44,0.69,0.81,-0.57,1.87,1.81,0.82,0.03,-0.17,2.62,0.56,1.56,2.19
2023-11-21,0.13,-0.87,0.37,0.45,-0.13,-1.33,0.5,1.2,-0.09,-1.29,-1.26,-0.73,0.13,-1.27,-1.4,0.2,0.2,-0.25
2023-11-22,-1.02,-1.6,-0.3,-0.22,-1.89,-1.82,-1.11,1.56,-0.9,-1.19,-1.1,-1.98,-1.81,-2.07,-0.3,-0.34,-0.8,0.4
2023-11-23,0.48,0.81,0.78,0.81,0.56,1.06,0.71,-1.79,0.21,0.67,0.35,0.86,0.37,1.5,1.47,-0.02,0.41,0.42
2023-11-24,-0.66,-1.48,0.06,0.06,-0.33,-2.64,-0.5,-0.84,-1.03,-1.77,-1.9,-1.32,-1.0,-1.74,-2.62,0.02,-0.49,0.78
2023-11-27,-0.74,0.38,-0.26,-0.29,-0.92,0.21,-0.67,-1.96,-0.99,0.18,0.34,-0.66,-0.75,2.93,0.06,-0.73,-0.24,0.17
2023-11-28,0.19,0.45,-0.01,-0.08,1.6,-0.25,0.68,-0.24,-0.26,0.3,0.03,0.59,0.24,0.38,-1.57,-0.41,-0.13,-0.6
2023-11-29,-0.86,-1.13,-0.7,-0.53,-0.83,-0.66,-0.48,-1.17,-0.96,-0.43,-0.53,-0.25,0.14,0.58,-2.42,-1.18,-1.23,-0.49
2023-11-30,0.23,0.42,0.33,0.37,0.24,-0.3,0.26,0.16,0.32,-0.67,-1.06,-0.7,-0.64,0.11,-0.04,0.47,1.3,0.54
2023-12-01,-0.38,0.21,0.3,0.4,0.08,2.97,-0.98,4.83,0.59,0.22,0.28,-0.2,-0.03,-0.78,-1.49,-0.19,-1.12,-1.32
2023-12-04,-0.65,-0.65,0.01,0.13,-3.06,0.26,-1.7,1.14,-0.19,0.75,0.71,0.09,1.03,-1.03,-1.34,-0.33,0.2,1.33
2023-12-05,-1.9,-1.87,-1.29,-1.28,-2.07,-3.4,-1.93,-1.91,-1.24,-2.3,-2.34,-1.92,-1.81,-1.65,-1.98,-1.46,-2.34,-1.03
2023-12-06,0.16,0.35,-0.04,-0.04,0.13,0.18,0.07,2.34,-0.54,0.0,-0.13,1.52,2.24,0.16,1.25,-0.41,0.16,2.67
2023-12-07,-0.24,-0.15,0.15,0.12,-0.52,1.21,-0.48,3.17,0.66,-0.67,-0.88,-0.58,-0.81,-1.73,-0.71,0.23,-0.82,0.35
2023-12-08,0.24,2.45,-0.02,0.21,1.66,3.73,0.35,-1.11,-0.72,-1.32,-1.9,-0.29,-0.65,1.62,-0.14,-0.21,-0.53,-1.73
2023-12-11,0.59,1.18,1.53,1.55,0.48,2.15,0.42,2.26,1.72,1.88,2.06,0.47,-0.77,1.57,-0.68,0.5,0.11,1.13
2023-12-12,0.21,-0.97,0.76,0.47,-1.1,-0.86,0.02,0.32,-0.23,0.59,0.2,-0.25,-0.37,-0.5,1.64,1.11,0.82,-0.51
2023-12-13,-1.67,-1.0,-0.83,-0.79,-1.09,-1.25,-1.75,-0.12,-1.28,-0.51,-0.37,-1.39,-1.84,-1.08,-2.11,-1.2,-2.69,-1.79
2023-12-14,-0.52,-0.62,-0.09,0.11,-0.46,-0.34,-0.66,-0.73,-0.43,-0.54,-0.52,-0.86,-0.09,-0.66,0.55,-0.39,0.01,-0.66
2023-12-15,-0.31,-0.98,-0.59,-0.7,-0.71,-1.48,-0.8,1.62,-0.03,-0.92,-1.1,-0.42,0.45,-1.08,1.78,-0.4,-0.01,-0.1
2023-12-18,-0.36,-0.81,-0.22,-0.04,-0.09,-1.03,-0.11,-2.15,-0.2,-1.99,-2.15,-1.96,-1.32,-2.1,-1.69,0.26,-2.42,-0.04
2023-12-19,0.14,0.62,-0.17,-0.19,-0.41,0.55,-0.24,0.54,-0.16,-0.05,-0.48,-0.39,-0.24,1.34,-1.39,-0.08,0.73,-0.48
2023-12-20,-1.1,-1.2,-0.45,-0.23,-0.66,-3.18,-1.21,-3.14,-2.71,-2.29,-2.59,-1.28,-0.05,-0.92,-0.04,-0.29,-2.14,-1.13
2023-12-21,1.01,1.45,-0.1,-0.42,0.47,1.57,1.43,0.71,-0.08,0.8,0.87,1.44,0.92,0.68,-0.1,0.46,1.71,0.1
2023-12-22,0.19,-0.53,-0.23,-0.32,-1.07,-2.43,-0.15,-6.74,-0.16,2.05,2.98,0.99,1.77,-1.86,-5.31,0.07,-1.06,0.31
2023-12-25,0.31,-0.72,0.16,0.12,0.41,0.49,0.7,-1.17,-0.82,1.39,2.44,0.8,0.6,-1.19,,0.1,-0.2,0.26
2023-12-26,-0.68,-1.43,-0.59,-0.72,-1.4,-2.27,-0.69,-1.92,-1.04,-1.16,-0.92,-1.14,-0.23,-2.59,,-0.24,-1.24,-0.46
2023-12-27,0.35,0.58,0.57,0.55,0.39,0.36,0.22,-0.35,0.72,0.0,-0.19,0.37,0.65,2.92,1.95,0.38,-0.33,2.53
2023-12-28,2.34,2.45,-0.13,-0.7,2.92,2.56,2.33,0.69,2.3,1.29,1.43,3.1,2.76,1.14,3.4,0.81,3.81,0.07
2023-12-29,0.49,0.19,0.52,0.54,0.14,1.37,0.33,2.24,0.13,1.36,1.11,0.62,0.29,0.09,-0.18,0.77,-0.14,0.74
2024-01-02,-1.3,-1.43,1.03,1.47,-1.5,-2.29,-1.5,-0.44,-1.3,0.49,0.41,-0.18,0.13,-2.52,-1.2,-1.01,-0.41,0.25
2024-01-03,-0.24,-1.19,1.06,1.36,-0.47,-3.0,-0.13,0.86,0.25,-1.13,-1.17,-0.94,-0.05,-1.74,-1.38,0.48,0.89,-0.88
2024-01-04,-0.92,-0.71,0.43,0.81,-0.73,-1.32,-1.15,-1.01,-1.02,-1.13,-1.32,-1.45,-0.95,-1.17,-0.72,0.23,-0.81,-0.79
2024-01-05,-0.54,-1.96,0.06,0.28,-2.08,-2.04,-1.16,-2.18,-0.72,-3.08,-3.58,-1.46,-0.56,-1.55,-1.26,1.08,-1.12,-1.2
2024-01-08,-1.29,-2.88,-1.04,-0.89,-1.44,-2.73,-1.33,-1.63,-1.84,-2.92,-3.17,-2.3,-1.19,-3.48,-3.12,-0.69,-1.24,-2.53
2024-01-09,0.2,-0.19,0.56,0.58,0.44,-0.24,0.33,0.12,-0.4,-0.66,-0.96,0.26,0.88,-1.01,-1.37,0.34,3.81,0.11
2024-01-10,-0.47,-0.74,-0.55,-0.56,-0.07,-1.39,0.27,-2.83,-0.55,-0.92,-1.14,-0.23,-0.35,-0.81,-0.27,-0.48,-0.05,-1.01
2024-01-11,0.57,1.64,-0.51,-0.88,1.75,2.48,0.74,2.49,1.05,1.67,1.41,1.87,1.29,1.17,2.65,-0.15,0.28,1.67
2024-01-12,-0.35,-1.46,0.24,0.33,-1.27,-1.86,-0.55,-1.73,-0.92,-0.31,-0.34,-0.61,-0.09,-1.03,-0.66,0.7,-0.7,1.01
2024-01-15,-0.1,-0.64,0.5,0.62,-0.2,-0.82,0.0,0.0,-0.21,-2.25,-2.66,-0.89,-0.94,-0.07,-0.31,0.61,2.66,-1.57
2024-01-16,0.61,0.52,0.35,0.45,-0.29,-0.61,0.33,-1.0,1.1,-0.76,-0.7,-0.16,-0.16,0.69,-2.21,1.23,1.89,0.69
2024-01-17,-2.18,-2.62,-1.4,-1.3,-2.86,-1.92,-2.71,-2.59,-1.9,-3.1,-3.0,-2.66,-3.19,-3.59,-6.05,-0.66,-3.11,-2.42
2024-01-18,1.41,1.48,-0.66,-0.69,1.19,2.71,1.68,-0.03,1.18,0.27,1.06,-0.3,0.1,1.03,0.5,0.22,0.24,-0.06
2024-01-19,-0.15,-0.37,-0.59,-0.71,-0.16,-0.88,0.12,0.89,-0.85,-1.18,-1.23,-0.77,-0.43,-0.53,-1.81,0.02,1.11,-1.03
2024-01-22,-1.56,-3.04,-3.31,-3.13,-3.49,-3.53,-2.27,-6.59,-2.33,-4.44,-3.86,-5.08,-4.49,-5.57,-4.12,-0.19,-4.44,-4.04
2024-01-23,0.4,1.01,1.2,1.24,0.88,2.98,-0.14,2.36,2.08,1.29,0.99,1.44,1.03,0.95,3.38,-0.08,-0.37,0.17
2024-01-24,1.4,0.07,2.22,2.4,0.84,0.31,0.6,1.93,4.22,1.52,1.19,1.35,1.33,-0.61,4.5,1.5,1.76,0.48
2024-01-25,2.01,2.07,2.88,2.71,1.3,2.64,1.56,4.1,1.18,4.52,4.38,3.34,2.91,3.31,0.0,1.55,3.53,1.68
2024-01-26,-0.27,-2.57,1.31,1.36,-3.5,-1.89,-1.09,-0.09,-0.04,-1.05,-0.95,-0.64,0.16,-3.94,-4.04,1.54,0.13,0.18
2024-01-29,-0.9,-2.79,0.27,0.46,-3.06,-3.73,-1.04,-2.35,-1.77,-1.84,-1.92,-1.8,-1.79,-2.57,-0.21,0.87,-1.59,-0.86
2024-01-30,-1.78,-3.79,-1.32,-1.18,-1.68,-2.13,-2.12,-3.35,-1.33,-1.63,-1.78,-2.92,-1.91,-4.84,-3.52,-0.97,-2.88,-1.88
2024-01-31,-0.91,-1.86,-0.37,0.15,-3.1,-4.45,-2.26,-3.03,-1.05,-4.09,-4.44,-3.14,-2.68,-2.61,-3.43,0.09,-4.46,-2.13
2024-02-01,0.07,0.75,-1.0,-1.11,1.14,2.37,0.29,-1.53,-0.42,-0.37,-0.27,-1.15,-0.41,0.92,2.36,-0.65,-0.78,-0.09
2024-02-02,-1.18,-2.41,-0.08,0.23,-3.31,-3.41,-1.68,-2.57,-2.14,-3.46,-4.16,-4.07,-2.38,-4.2,-0.9,0.1,-0.68,-0.86
2024-02-05,0.65,0.5,-0.08,0.38,0.62,-2.5,0.67,-8.17,-1.99,-3.47,-2.19,-4.86,-2.53,-2.48,-0.11,1.14,-3.01,-2.05
2024-02-06,3.48,6.5,2.36,1.6,7.35,7.68,5.18,5.08,5.77,6.48,7.27,7.89,5.59,8.11,6.12,1.22,4.38,2.82
2024-02-07,0.96,3.14,1.97,1.61,4.09,2.73,3.17,2.23,1.36,5.24,4.89,7.03,3.73,3.74,-0.73,-0.69,1.91,2.55
2024-02-08,0.64,1.09,0.07,-0.09,-0.47,3.01,-0.02,3.74,0.89,2.69,2.48,2.28,1.23,3.38,0.18,-0.51,2.49,1.66
2024-02-09,,,,,,,,,,,,,,,-1.47,,,
2024-02-14,,,,,,,,,,,,,,,1.9,,,
2024-02-15,,,,,,,,,,,,,,,0.34,,,
2024-02-16,,,,,,,,,,,,,,,4.46,,,
2024-02-19,1.16,1.57,1.99,2.37,-1.0,6.14,-0.65,3.64,-1.27,0.23,-1.01,-0.26,0.72,0.55,-2.86,1.9,1.26,-1.08
2024-02-20,0.21,-1.13,1.15,1.46,0.48,-0.21,0.16,0.98,1.28,-0.23,-0.14,-0.62,0.32,-0.94,0.97,0.76,0.06,1.58
2024-02-21,1.35,0.06,0.02,-0.2,0.83,-0.99,1.9,0.14,0.87,0.45,0.64,0.61,0.77,0.72,3.06,2.68,1.36,0.35
2024-02-22,0.86,0.96,1.46,1.76,-0.24,3.07,0.61,1.9,1.17,1.15,0.67,1.09,1.2,1.14,1.52,0.1,0.63,0.43
2024-02-23,0.09,0.28,-0.35,-0.57,0.09,0.26,0.14,3.47,0.23,1.0,0.87,0.84,1.04,1.78,0.24,0.55,-0.51,0.35
2024-02-26,-1.04,0.52,-1.76,-2.13,0.44,1.11,-0.44,0.0,-0.92,0.58,0.59,0.52,-1.12,0.64,-0.57,-2.5,-0.86,0.33
2024-02-27,1.2,3.7,0.52,0.51,0.95,5.53,0.61,3.68,1.76,2.96,2.48,1.86,1.15,4.27,0.67,0.07,1.04,1.65
2024-02-28,-1.27,-3.18,-0.94,-0.57,-1.67,-4.56,-1.2,-5.0,-1.59,-3.7,-3.19,-3.0,-1.29,-5.83,-3.28,-0.25,-1.83,-2.46
2024-02-29,1.91,4.68,1.15,0.94,2.21,4.36,1.96,3.59,2.04,4.14,3.34,3.0,2.85,8.51,1.2,0.45,1.64,0.93
2024-03-01,0.62,0.96,0.0,-0.03,-0.44,3.91,-0.04,2.4,0.59,1.47,1.35,0.95,0.86,0.59,2.06,-0.12,-0.53,-1.08
2024-03-04,0.09,0.37,0.47,0.7,1.88,1.33,0.71,1.6,-1.21,0.08,-0.55,-0.03,0.44,0.4,1.02,-0.86,-0.69,-0.39
2024-03-05,0.7,-0.09,0.54,0.61,-0.96,-0.24,0.47,-0.64,-0.66,0.61,1.28,-0.25,0.09,-1.73,-4.42,1.81,-0.29,1.06
2024-03-06,-0.41,-0.72,-0.03,-0.01,-0.42,-0.95,-0.91,-1.18,-0.03,-0.38,-0.48,0.37,0.49,-1.09,2.71,-0.83,-0.2,-0.48
2024-03-07,-0.6,-2.18,0.48,0.6,-3.38,-2.77,-1.82,-2.7,-1.1,-2.36,-2.55,0.97,2.14,-1.22,-1.92,0.41,0.2,0.42
2024-03-08,0.43,1.13,0.55,0.67,-0.28,1.99,-0.25,0.95,0.03,1.58,1.43,0.86,1.02,1.64,0.92,-0.14,-1.42,-0.57
2024-03-11,1.25,1.9,-0.75,-1.07,3.3,0.91,2.09,1.93,1.53,1.29,1.66,1.7,1.27,1.23,4.08,-0.26,2.06,1.33
2024-03-12,0.23,-0.08,-1.88,-2.42,1.53,-0.15,2.23,0.23,0.54,0.37,1.88,-0.93,-2.09,1.35,5.57,-0.86,2.95,0.92
2024-03-13,-0.7,-0.34,-0.42,-0.46,-0.86,0.59,-0.78,2.16,-1.27,0.21,0.15,0.0,0.67,-0.64,0.25,-0.82,-0.85,-1.99
2024-03-14,-0.28,-1.24,0.27,0.2,-0.04,-0.98,-0.08,-1.94,-0.93,-1.7,-1.8,-0.29,1.43,-2.0,-1.63,-0.14,1.02,-0.92
2024-03-15,0.22,0.47,0.0,-0.1,-0.32,1.73,0.0,0.65,0.66,0.69,0.57,2.77,3.35,0.31,-1.68,0.68,0.47,0.28
2024-03-18,0.94,2.07,-0.24,-0.52,1.33,2.26,0.46,2.94,2.23,2.42,2.15,1.85,0.27,1.85,2.61,-0.23,0.76,0.67
2024-03-19,-0.72,-1.65,-0.36,-0.22,-1.54,-1.2,-1.08,0.28,-1.82,-0.36,-0.18,1.18,-0.47,-0.84,-1.7,-0.86,-1.23,2.59
2024-03-20,0.22,0.28,0.39,0.31,0.18,0.92,-0.29,4.27,0.2,0.31,-0.13,-0.03,-0.32,0.47,0.89,0.76,0.52,0.55
2024-03-21,-0.12,-0.97,0.12,0.16,-1.38,-0.66,-0.37,2.21,0.48,-0.11,-0.12,0.13,0.62,0.54,1.48,0.73,0.36,3.19
2024-03-22,-1.01,-1.48,-0.34,-0.06,-1.86,-0.79,-1.15,3.44,-1.66,-1.4,-2.19,-2.09,-2.73,-0.11,-2.76,-0.36,-2.11,-1.94
2024-03-25,-0.54,-1.58,0.09,0.33,-1.22,-2.35,-0.54,-5.47,-3.01,-2.24,-2.24,-1.44,0.77,-2.2,0.1,0.43,-1.38,-1.46
2024-03-26,0.51,-1.22,-0.07,-0.29,-0.62,-2.39,0.44,-1.95,0.36,-0.49,-1.14,-0.46,-0.17,-2.29,0.79,1.44,-0.33,0.47
2024-03-27,-1.16,-2.5,-0.34,-0.12,-1.53,-3.84,-1.01,-3.42,-1.9,-3.44,-3.66,-3.01,-1.46,-4.09,-2.05,0.43,-1.38,-1.38
2024-03-28,0.52,1.39,-0.09,-0.3,0.06,3.69,0.5,2.48,0.37,3.79,4.01,2.18,1.84,0.12,2.44,-1.35,1.69,-0.46
2024-03-29,0.47,-0.07,1.03,0.91,-0.13,-0.93,-0.08,-0.56,0.42,1.86,0.75,1.71,3.11,0.57,,0.08,0.24,2.36
2024-04-01,1.64,1.68,0.3,-0.21,1.76,2.59,1.92,2.51,1.43,1.0,1.0,1.75,2.09,0.99,,0.96,2.7,2.2
2024-04-02,-0.42,-0.87,0.37,0.64,-1.2,-1.91,-0.96,-3.38,-0.66,-1.42,-1.34,1.03,0.98,-1.2,2.92,0.17,-0.55,-0.78
2024-04-03,-0.36,-1.56,0.99,1.3,-0.93,-2.6,-0.31,-2.52,-0.71,-1.32,-1.27,1.62,3.37,-0.94,-2.44,-0.56,-0.85,1.68
2024-04-05,,,,,,,,,,,,,,,-0.26,,,
2024-04-08,-0.88,-2.13,-0.16,0.17,-2.64,-0.34,-1.55,-1.94,-1.86,-2.09,-2.11,-1.37,-0.19,-2.05,-0.43,0.57,-1.68,-1.16
2024-04-09,-0.08,1.21,-0.36,-0.43,2.24,0.11,0.6,0.93,0.28,0.4,0.75,3.18,0.3,1.7,1.24,-0.48,1.81,-0.58
2024-04-10,-0.81,-1.85,0.23,0.45,-1.84,-2.52,-0.79,-3.05,-1.86,-1.69,-1.74,-3.0,0.57,-2.99,1.45,0.12,-0.09,-1.72
2024-04-11,-0.01,0.4,0.88,1.19,-1.0,1.41,-0.25,1.9,-0.37,-0.55,-0.7,-0.22,-0.26,-1.37,0.11,-0.22,1.32,-1.56
2024-04-12,-0.81,-0.03,-0.34,-0.21,-0.99,0.85,-0.99,-2.29,-1.82,-0.46,-0.56,-0.72,1.11,-0.96,-1.01,-0.55,-0.41,-1.8
2024-04-15,2.11,1.69,1.85,2.02,0.72,0.22,1.57,-1.91,1.8,2.32,2.99,-0.95,-0.03,2.49,-0.92,1.85,-1.07,-0.18
2024-04-16,-1.07,-2.36,-0.33,0.07,-2.83,-2.98,-0.96,-4.74,-1.88,-3.9,-3.05,-4.28,-4.64,-3.56,-2.9,0.03,-4.21,-1.55
2024-04-17,1.55,2.42,1.84,1.74,1.7,4.18,1.08,4.99,2.13,3.55,3.11,3.96,2.46,3.61,0.04,1.78,1.87,1.42
2024-04-18,0.12,-0.69,0.43,0.57,-0.13,-0.94,0.09,-0.48,0.67,0.29,0.46,-0.02,1.28,-0.8,0.19,1.1,0.64,0.86
2024-04-19,-0.79,-2.03,0.3,0.13,-1.52,-2.84,-0.92,-0.84,-0.58,1.34,1.48,-2.07,-0.68,-3.84,-2.53,-0.25,-2.54,-0.31
2024-04-22,-0.3,0.17,-2.03,-2.35,1.23,-1.22,0.66,-2.16,0.09,1.29,2.52,-1.24,-2.26,0.38,3.0,-0.74,1.92,3.01
2024-04-23,-0.7,-0.54,-1.66,-1.51,1.41,-0.22,0.48,1.22,-0.13,-1.46,-1.27,-2.43,-4.49,1.0,4.23,-0.07,-1.63,0.05
2024-04-24,0.44,1.48,0.14,-0.08,-0.08,4.14,0.1,0.95,0.16,2.22,2.21,2.58,1.09,1.3,4.7,-0.3,1.22,-0.47
2024-04-25,0.25,-0.72,0.5,0.6,0.71,-1.17,0.07,-0.71,-0.29,-1.36,-1.33,0.28,0.54,0.17,-1.08,1.45,0.34,0.18
2024-04-26,1.53,2.58,-0.63,-0.91,2.35,4.32,1.85,3.66,6.01,1.26,0.78,1.74,2.68,2.68,5.28,-1.48,1.42,0.06
2024-04-29,1.11,3.18,-0.12,-0.94,2.85,3.0,1.54,3.29,1.48,1.05,1.12,1.9,-0.48,5.52,-0.64,1.03,1.29,0.96
2024-04-30,-0.54,-1.12,0.08,0.28,-0.67,-0.37,0.34,-1.95,-1.74,-1.46,-0.95,-2.08,-0.94,-1.59,-0.84,0.47,-1.43,0.44
2024-05-02,,,,,,,,,,,,,,,6.26,,,
2024-05-03,,,,,,,,,,,,,,,1.66,,,
2024-05-06,1.48,1.33,0.99,0.55,2.95,0.59,2.46,0.1,0.57,1.04,0.44,2.04,0.83,1.34,0.45,-0.01,0.07,1.18
2024-05-07,0.03,-1.01,0.04,0.1,0.53,-1.54,-0.07,0.05,-0.31,2.62,2.82,0.82,0.65,-0.72,-2.4,-0.04,-0.37,0.39
2024-05-08,-0.79,-1.06,0.12,0.6,-1.09,-2.01,-1.07,-2.57,-1.42,-1.22,-0.97,-1.04,-0.73,-1.51,-1.12,0.08,-1.75,2.34
2024-05-09,0.95,2.26,0.71,0.36,0.78,0.94,0.76,0.61,0.75,3.38,3.52,2.71,2.49,2.76,2.31,0.21,0.97,0.91
2024-05-10,0.05,-1.5,0.46,0.46,-0.69,-1.21,-0.46,-1.18,0.77,-1.12,-1.13,-0.89,0.74,-2.55,0.25,1.16,0.47,0.47
2024-05-13,-0.04,-0.45,0.28,0.25,-0.33,-0.64,-0.18,-0.73,0.26,-0.9,-0.69,-1.63,-1.28,-1.87,1.72,0.67,-1.24,1.23
2024-05-14,-0.21,-0.44,-0.29,-0.36,0.9,-0.45,0.3,0.71,0.51,-0.64,-0.95,-0.12,0.66,-0.47,0.8,-0.63,0.17,0.21
2024-05-15,-0.85,-1.42,-0.12,-0.16,-1.76,-1.11,-1.11,-0.32,-2.7,-1.38,-1.26,-1.51,-1.02,-1.01,,-0.07,-0.6,-1.78
2024-05-16,0.39,-0.4,0.22,0.24,-0.18,0.55,-0.28,0.83,0.0,-0.36,-0.28,-0.64,-0.92,0.33,1.1,1.77,0.7,0.46
2024-05-17,1.03,1.06,0.98,0.63,-0.15,0.96,0.23,-0.08,1.49,1.78,1.99,1.36,1.5,1.45,0.25,1.16,2.23,1.49
2024-05-20,0.35,-0.12,0.94,1.12,0.45,1.6,-0.1,-0.24,0.08,1.11,1.26,1.66,3.75,0.13,0.65,-0.47,2.22,2.66
2024-05-21,-0.4,-0.7,0.25,0.41,-1.01,-0.77,-0.3,-0.35,-0.55,-1.39,-1.58,-1.9,-3.18,-0.32,-3.44,0.76,-0.36,0.25
2024-05-22,0.23,0.9,-0.04,0.04,-0.21,0.04,-0.71,1.12,0.21,-0.35,-0.33,0.65,-0.92,-0.11,-0.06,0.44,-0.08,-0.51
2024-05-23,-1.16,-1.67,-1.38,-1.38,-1.56,-1.82,-1.02,-2.94,-2.0,-1.01,-0.96,-2.89,-3.35,-1.26,-1.34,-0.61,-2.96,-1.55
2024-05-24,-1.11,-2.05,-0.43,-0.66,-1.31,-2.74,-1.23,-0.91,-1.36,-2.02,-2.04,-1.01,-0.14,-2.33,-3.18,-0.85,-1.33,0.54
2024-05-27,0.95,1.57,1.44,1.77,-0.05,1.27,0.7,-0.64,0.98,0.61,0.47,0.89,1.7,3.97,1.36,1.25,0.52,0.09
